restaurant_id;restaurant_name;query;selected;tier;score;platform;source;title;link;flags
b9232f4a-86ea-44a4-9a27-8471c5403d5d;Necão Restaurante;Necão Restaurante Malvinas R. Santarém (83) 98838-0726 Campina Grande PB cardapio pedido delivery;yes;green;116;anota_ai;organic;Necão Restaurante | Delivery em CAMPINA GRANDE;https://pedido.anota.ai/loja/neco-restaurante;
b9232f4a-86ea-44a4-9a27-8471c5403d5d;Necão Restaurante;Necão Restaurante Malvinas R. Santarém (83) 98838-0726 Campina Grande PB cardapio pedido delivery;;yellow;55;instagram;organic;"Necão Restaurante on Instagram: ""Entregamos em toda ...";https://instagram.com/reel/DKR7xjXR0Sp;
b9232f4a-86ea-44a4-9a27-8471c5403d5d;Necão Restaurante;Necão Restaurante Malvinas R. Santarém (83) 98838-0726 Campina Grande PB cardapio pedido delivery;;yellow;45;instagram;organic;Necão Restaurante (@necaorestaurante);https://instagram.com/necaorestaurante;city_not_confirmed
b9232f4a-86ea-44a4-9a27-8471c5403d5d;Necão Restaurante;Necão Restaurante Malvinas R. Santarém (83) 98838-0726 Campina Grande PB cardapio pedido delivery;;yellow;45;instagram;organic;"Necão Restaurante on Instagram: ""Entregamos em toda ...";https://instagram.com/reel/DVn6zGmjkfB;city_not_confirmed
b9232f4a-86ea-44a4-9a27-8471c5403d5d;Necão Restaurante;Necão Restaurante Malvinas R. Santarém (83) 98838-0726 Campina Grande PB cardapio pedido delivery;;red;42;facebook;organic;Entregamos em toda Campina Grande-PB Funciona das 10 ...;https://facebook.com/NecaoRestaurante/videos/entregamos-em-toda-campina-grande-pb-funciona-das-1000-%C3%A0s-1500h-fechamos-%C3%A0s-quar/787853547266767;
b9232f4a-86ea-44a4-9a27-8471c5403d5d;Necão Restaurante;Necão Restaurante Malvinas R. Santarém (83) 98838-0726 Campina Grande PB cardapio pedido delivery;;red;42;tripadvisor;organic;Foto de Necão Restaurante, Campina Grande;https://tripadvisor.com.br/LocationPhotoDirectLink-g793400-d14912886-i334188139-Necao_Restaurante-Campina_Grande_State_of_Paraiba.html;
b9232f4a-86ea-44a4-9a27-8471c5403d5d;Necão Restaurante;Necão Restaurante Malvinas R. Santarém (83) 98838-0726 Campina Grande PB cardapio pedido delivery;;red;42;facebook;organic;Necão Restaurante | Campina Grande PB;https://facebook.com/NecaoRestaurante/?locale=pt_BR;
b9232f4a-86ea-44a4-9a27-8471c5403d5d;Necão Restaurante;Necão Restaurante Malvinas R. Santarém (83) 98838-0726 Campina Grande PB cardapio pedido delivery;;red;24;facebook;organic;Ifood ✅ Pedidos pelo nosso site: LINK NA BIO! ...;https://facebook.com/NecaoRestaurante/videos/eu-n%C3%A3o-tenho-d%C3%BAvidas-que-sua-boca-encheu-d%C3%A1gua-n%C3%A3o-tem-como-resistir-comida-quen/2220399298096178/?locale=ms_MY;
395c5d1a-99f7-40e3-82f3-af6e22406e75;Bar da Curva - Sandro's Bar;Bar da Curva - Sandro's Bar Sandra Cavalcante R. Profa. Severina Ramos da Silva (83) 3331-8121 Campina Grande PB cardapio pedido delivery;yes;yellow;71;instagram;organic;O Bar da Curva (@sandrosbaroficial) · Campina Grande, PB;https://instagram.com/sandrosbaroficial;
395c5d1a-99f7-40e3-82f3-af6e22406e75;Bar da Curva - Sandro's Bar;Bar da Curva - Sandro's Bar Sandra Cavalcante R. Profa. Severina Ramos da Silva (83) 3331-8121 Campina Grande PB cardapio pedido delivery;;yellow;50;threads.com;organic;Sandro's Bar | O Bar da Curva (@sandrosbaroficial);https://threads.com/@sandrosbaroficial?hl=pt-br;
395c5d1a-99f7-40e3-82f3-af6e22406e75;Bar da Curva - Sandro's Bar;Bar da Curva - Sandro's Bar Sandra Cavalcante R. Profa. Severina Ramos da Silva (83) 3331-8121 Campina Grande PB cardapio pedido delivery;;red;41;instagram;organic;E se eu te falar que teve quadrilhão ontem? 🎉💥 A cultura ...;https://instagram.com/reel/DLP4WrFxSIG;city_not_confirmed
395c5d1a-99f7-40e3-82f3-af6e22406e75;Bar da Curva - Sandro's Bar;Bar da Curva - Sandro's Bar Sandra Cavalcante R. Profa. Severina Ramos da Silva (83) 3331-8121 Campina Grande PB cardapio pedido delivery;;red;37;instagram;organic;ESTÁ ABERTA A TEMPORADA DE SÃO JOÃO DA CURVA ...;https://instagram.com/reel/DZH5f4mxC-l;city_not_confirmed
395c5d1a-99f7-40e3-82f3-af6e22406e75;Bar da Curva - Sandro's Bar;Bar da Curva - Sandro's Bar Sandra Cavalcante R. Profa. Severina Ramos da Silva (83) 3331-8121 Campina Grande PB cardapio pedido delivery;;red;37;instagram;organic;"O Bar da Curva on Instagram: ""🤠🔥 Junho começou! E com ...";https://instagram.com/reel/DZGG4q5Jyog;city_not_confirmed
395c5d1a-99f7-40e3-82f3-af6e22406e75;Bar da Curva - Sandro's Bar;Bar da Curva - Sandro's Bar Sandra Cavalcante R. Profa. Severina Ramos da Silva (83) 3331-8121 Campina Grande PB cardapio pedido delivery;;red;34;econodata.com.br;organic;Sandro's Bar em Campina Grande, PB - 07.149.943/0001-20;https://econodata.com.br/consulta-empresa/07149943000120-ivonete-silva-santos-andrade-ltda;
395c5d1a-99f7-40e3-82f3-af6e22406e75;Bar da Curva - Sandro's Bar;Bar da Curva - Sandro's Bar Sandra Cavalcante R. Profa. Severina Ramos da Silva (83) 3331-8121 Campina Grande PB cardapio pedido delivery;;red;28;jornaldaparaiba.com.br;organic;Sandro's Bar;https://jornaldaparaiba.com.br/guia-qualaboa/sandros-bar;city_not_confirmed
395c5d1a-99f7-40e3-82f3-af6e22406e75;Bar da Curva - Sandro's Bar;Bar da Curva - Sandro's Bar Sandra Cavalcante R. Profa. Severina Ramos da Silva (83) 3331-8121 Campina Grande PB cardapio pedido delivery;;red;28;cnpj.biz;organic;Sandro's Bar 07149943000120 Campina Grande;https://cnpj.biz/07149943000120;
da007ce7-a9f7-48d9-adca-e2a683e47d4a;Bododromo Lá em Mãe - Restaurante e Bar Campina Grande;Bododromo Lá em Mãe - Restaurante e Bar Campina Grande José Pinheiro R. Tito Sodré (83) 2154-7597 Campina Grande PB cardapio pedido delivery;yes;yellow;69;instagram;organic;Hoje foi dia de conhecer o restaurante @laemmae.cg, que faz ...;https://instagram.com/reel/DQecpjtDUsj;
da007ce7-a9f7-48d9-adca-e2a683e47d4a;Bododromo Lá em Mãe - Restaurante e Bar Campina Grande;Bododromo Lá em Mãe - Restaurante e Bar Campina Grande José Pinheiro R. Tito Sodré (83) 2154-7597 Campina Grande PB cardapio pedido delivery;;yellow;49;instagram;organic;Lá em Mãe | Restaurante e Bar (@laemmae.cg);https://instagram.com/laemmae.cg;city_not_confirmed
