status;name;type;address;rating;reviews;place_id;google_maps_url;query;area;ll;reason
already_in_database;Restaurante mar de amor;Restaurante;Av. Pôr do Sol - Portal do Poço, Cabedelo - PB, 58310-000;5;1;ChIJ8z63XQDfrAcR1_XtXHa0rRQ;https://www.google.com/maps/place/?q=place_id:ChIJ8z63XQDfrAcR1_XtXHa0rRQ;restaurantes Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Espetinho da praia Intermares;Restaurante;Av. Oceano Atlântico, 1972 - Intermares, Cabedelo - PB, 58310-000;4.4;772;ChIJE-mcRMTfrAcRBThGnfI6x2c;https://www.google.com/maps/place/?q=place_id:ChIJE-mcRMTfrAcRBThGnfI6x2c;restaurantes Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
rejected;A Ferro Y Fogo Churrasco & Burger Artesanal na Brasa;Restaurante;Av. Oceano Atlântico, 1592 - Shopping GetMall - Ponta de Campina, Cabedelo - PB, 58101-650;3.9;39;ChIJNWudC1nfrAcRZp_VOIvsXTQ;https://www.google.com/maps/place/?q=place_id:ChIJNWudC1nfrAcRZp_VOIvsXTQ;restaurantes Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;excluded_category_or_name
rejected;Badionaldo;Bar;R. Vitorino Cardoso, 780 - Lot. Vitorino Cardoso, Cabedelo - PB, 58101-510;3.7;111;ChIJLV_DEEPfrAcRnoTIdvp3Ch0;https://www.google.com/maps/place/?q=place_id:ChIJLV_DEEPfrAcRnoTIdvp3Ch0;restaurantes Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;not_clearly_food_establishment
already_in_database;A Casa do Temakinho;Restaurante;Av. Mar da Irlanda, 222 - Intermares, Cabedelo - PB, 58310-000;4.9;150;ChIJK77pAsvfrAcRDJoNP1VhTVo;https://www.google.com/maps/place/?q=place_id:ChIJK77pAsvfrAcRDJoNP1VhTVo;restaurantes Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Intermares;Praia;Cabedelo - PB, 58102-256;4.7;4175;ChIJS_1_YAverAcR-yk3spzQr0E;https://www.google.com/maps/place/?q=place_id:ChIJS_1_YAverAcR-yk3spzQr0E;restaurantes Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Ilha Dourada Restaurante;Restaurante de frutos do mar;BR -230, R. José Américo de Almeida Filho, s/n - Areia Dourada, Cabedelo - PB, 58101-212;4.2;3161;ChIJ19PDcIXfrAcRzBwfL7gvIIs;https://www.google.com/maps/place/?q=place_id:ChIJ19PDcIXfrAcRzBwfL7gvIIs;restaurantes Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
accepted;Galeteria D'intermares;Restaurante de carne;R. Golfo Veneza, 28 - Intermares, Cabedelo - PB, 58102-122;4.1;470;ChIJu2aD0g7erAcRzicvJXx-8yI;https://www.google.com/maps/place/?q=place_id:ChIJu2aD0g7erAcRzicvJXx-8yI;restaurantes Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;food_scope
already_in_database;Restaurante da Helena;;Av. Araçá, s/n - Portal do Poço, Cabedelo - PB, 58106-122;5;14;ChIJ3fU9LZvfrAcRy_9XywKHKP4;https://www.google.com/maps/place/?q=place_id:ChIJ3fU9LZvfrAcRy_9XywKHKP4;restaurantes Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
rejected;GETMall;Praça de alimentação;Av. Oceano Atlântico, 1592 - Ponta de Campina, Cabedelo - PB, 58310-000;4.3;103;ChIJX7HMo6rdrAcRCeFWODir8Rw;https://www.google.com/maps/place/?q=place_id:ChIJX7HMo6rdrAcRCeFWODir8Rw;restaurantes Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;excluded_category_or_name
already_in_database;Pizza Now - Intermares;Delivery de Pizza;Av. Oceano Atlântico, 1592 - Lj 14 - Ponta de Campina, Cabedelo - PB, 58101-650;4.5;200;ChIJC3rzCDHdrAcRGYF3vwcOan8;https://www.google.com/maps/place/?q=place_id:ChIJC3rzCDHdrAcRGYF3vwcOan8;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Pizza Família Cipriano;Pizzaria;R. Golfo Danzig, 56 - Intermares, Cabedelo - PB, 58102-133;5;13;ChIJBw8J2x3frAcR-t64wKV4XEg;https://www.google.com/maps/place/?q=place_id:ChIJBw8J2x3frAcR-t64wKV4XEg;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Hora Da Pizza;Pizzaria;R. Arco Íris, 113 - Lot. Oceania VI, Cabedelo - PB, 58105-514;5;13;ChIJd8aACALfrAcR-y1kMx11Rs8;https://www.google.com/maps/place/?q=place_id:ChIJd8aACALfrAcR-y1kMx11Rs8;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Pizzaria Bom Sabor;Pizzaria;R. Jair Cunha Cavalcanti, 248 - Lot. Oceania, Cabedelo - PB, 58105-700;4;134;ChIJJwFhsjXfrAcR5WUPKUu6Li8;https://www.google.com/maps/place/?q=place_id:ChIJJwFhsjXfrAcR5WUPKUu6Li8;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Mega Pizza;Pizzaria;Av. Mar Vermelho, 357 - Intermares, Cabedelo - PB, 58310-000;4;506;ChIJP6gJ7w3erAcRPbZmhVXL0gQ;https://www.google.com/maps/place/?q=place_id:ChIJP6gJ7w3erAcRPbZmhVXL0gQ;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Pizzaria Jacaré;Pizzaria;R. Arco Íris, 250 - Lot. Oceania VI, Cabedelo - PB, 58310-000;4.5;59;ChIJLSlV8DrerAcRdEpwqq-GS2Y;https://www.google.com/maps/place/?q=place_id:ChIJLSlV8DrerAcRdEpwqq-GS2Y;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Eu Quero Pizza;Pizzaria;R. da Enseada - Ponta de Campina, Cabedelo - PB, 58310-000;3.8;24;ChIJB0sqZgLfrAcR9yKy7cQwfhQ;https://www.google.com/maps/place/?q=place_id:ChIJB0sqZgLfrAcR9yKy7cQwfhQ;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Magela Pizzaria;Pizzaria;Av. Oceano Atlântico, 1000 - Intermares, Cabedelo - PB, 58102-252;5;2;ChIJ0aI-RwDfrAcRPYtznRfJu_M;https://www.google.com/maps/place/?q=place_id:ChIJ0aI-RwDfrAcRPYtznRfJu_M;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
rejected;TreeHouse Bar Lounge - Por do sol João Pessoa;Bar;R. Pôr do Sol, s/n, Cabedelo - PB, 58310-000;4.5;1125;ChIJ33JsoxverAcRwnzfHW9fJTI;https://www.google.com/maps/place/?q=place_id:ChIJ33JsoxverAcRwnzfHW9fJTI;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;excluded_category_or_name
already_in_database;churrascaria do biu;Churrascaria;R. Carolino Cardoso, 248-328 - Lot. Vitorino Cardoso, Cabedelo - PB, 58310-000;4.2;142;ChIJi2YYOkzerAcRnZgoaC-xOvY;https://www.google.com/maps/place/?q=place_id:ChIJi2YYOkzerAcRnZgoaC-xOvY;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Lanchonete e Pizzaria Popular;Pizzaria;R. Santa Maria Madalena, 86 - Jacaré, CEP: - Lot. Oceania VI, Cabedelo - PB, 58105-522;4.5;31;ChIJL4kfjdjfrAcRX8LvFyTn7p8;https://www.google.com/maps/place/?q=place_id:ChIJL4kfjdjfrAcRX8LvFyTn7p8;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Nossa Pizza;Pizzaria;Av. Maria de Oliveira Gomes - Portal do Poço, Cabedelo - PB, 58310-000;;;ChIJ7TXTXwDfrAcRkUQ3NY78meQ;https://www.google.com/maps/place/?q=place_id:ChIJ7TXTXwDfrAcRkUQ3NY78meQ;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Pizzaria NEVARE;Restaurante;Av. Araçá - Lot. Oceania VI, Cabedelo - PB, 58310-000;;;ChIJw60tazzerAcRCQzE-4_BHog;https://www.google.com/maps/place/?q=place_id:ChIJw60tazzerAcRCQzE-4_BHog;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;CASA DA PIZZA;Restaurante;R. Honório Patrício dos Santos - Recanto do Poço, Cabedelo - PB, 58105-084;;;ChIJtewaz0verAcROOlZKMPmzZE;https://www.google.com/maps/place/?q=place_id:ChIJtewaz0verAcROOlZKMPmzZE;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
rejected;Padaria Pandine;Padaria;Av. Mar Vermelho, 357 - Intermares, Cabedelo - PB, 58102-120;4.4;1096;ChIJP6gJ7w3erAcREADxKhazvuY;https://www.google.com/maps/place/?q=place_id:ChIJP6gJ7w3erAcREADxKhazvuY;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;excluded_category_or_name
already_in_database;Casa Di Mainha;Pizzaria;R. Prof. João Lelis de Luna Freire - Jardim Jerico, Cabedelo - PB, 58310-000;5;16;ChIJI_QFwtzfrAcR4PpGSlWFXfE;https://www.google.com/maps/place/?q=place_id:ChIJI_QFwtzfrAcR4PpGSlWFXfE;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
rejected;GETMall;Praça de alimentação;Av. Oceano Atlântico, 1592 - Ponta de Campina, Cabedelo - PB, 58310-000;4.3;103;ChIJX7HMo6rdrAcRCeFWODir8Rw;https://www.google.com/maps/place/?q=place_id:ChIJX7HMo6rdrAcRCeFWODir8Rw;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;excluded_category_or_name
rejected;Padaria Eldorado Intermares;Padaria;Av. Mar Vermelho, 263 - Intermares, Cabedelo - PB, 58102-120;4.3;573;ChIJ8fLcFhXfrAcRa8uPR7mcTcU;https://www.google.com/maps/place/?q=place_id:ChIJ8fLcFhXfrAcRa8uPR7mcTcU;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;excluded_category_or_name
already_in_database;Chapa Quente Lanches e Refeições;Lanchonete;R. Novo Horizonte, 37 - Jacaré, Cabedelo - PB, 58105-652;4.7;43;ChIJNYcRV8DdrAcR2mIZA8gNQHY;https://www.google.com/maps/place/?q=place_id:ChIJNYcRV8DdrAcR2mIZA8gNQHY;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Pizzaria Bom Sabor Camboinha;Pizzaria;R. Prof. João Lelis de Luna Freire, 288 - Jardim Camboinha, Cabedelo - PB, 58310-000;4.1;54;ChIJ23LpoCvfrAcRK0glALWQRYA;https://www.google.com/maps/place/?q=place_id:ChIJ23LpoCvfrAcRK0glALWQRYA;pizzaria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Oxi Burguer Cabedelo;Hamburgueria;R. Maria das Neves Silva - Ponta de Campina, Cabedelo - PB, 58101-660;5;31;ChIJ-3vOhY7frAcRyc0HXHjB-zo;https://www.google.com/maps/place/?q=place_id:ChIJ-3vOhY7frAcRyc0HXHjB-zo;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Big Jack comida de rua com INSPIRAÇÃO texana;Restaurante;Av. Mar Vermelho, QUADRA 12 - LOTE 01 - Intermares, Cabedelo - PB, 58102-120;4.8;353;ChIJCTY1v6rfrAcRD3ZYZu4I32E;https://www.google.com/maps/place/?q=place_id:ChIJCTY1v6rfrAcRD3ZYZu4I32E;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Seu Jerônimo;Hamburgueria;R. Virginia Maria Nogueira Gadelha Pimentel - Lot. Bela Vista, Cabedelo - PB, 58310-000;5;13;ChIJWVZmZADdrAcRKTJks1JgeWU;https://www.google.com/maps/place/?q=place_id:ChIJWVZmZADdrAcRKTJks1JgeWU;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
rejected;A Ferro Y Fogo Churrasco & Burger Artesanal na Brasa;Restaurante;Av. Oceano Atlântico, 1592 - Shopping GetMall - Ponta de Campina, Cabedelo - PB, 58101-650;3.9;39;ChIJNWudC1nfrAcRZp_VOIvsXTQ;https://www.google.com/maps/place/?q=place_id:ChIJNWudC1nfrAcRZp_VOIvsXTQ;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;excluded_category_or_name
already_in_database;TCF - The Cheeseburguer Factory - Unidade Cabedelo;Lanchonete;Av. Oceano Atlântico, 1592 - Sl A15 - Ponta de Campina, Cabedelo - PB, 58310-000;4.1;13;ChIJ17zIKW_drAcRpW44MoCAPKM;https://www.google.com/maps/place/?q=place_id:ChIJ17zIKW_drAcRpW44MoCAPKM;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
rejected;GETMall;Hamburgueria;Av. Oceano Atlântico, 1592 - Ponta de Campina, Cabedelo - PB, 58310-000;4.3;103;ChIJX7HMo6rdrAcRCeFWODir8Rw;https://www.google.com/maps/place/?q=place_id:ChIJX7HMo6rdrAcRCeFWODir8Rw;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;excluded_category_or_name
already_in_database;Route Hot Dogs;Hamburgueria;Av. Mar das Antilhas - Intermares, Cabedelo - PB, 58102-212;5;45;ChIJu6yeCaTfrAcRfb31UenQ2FI;https://www.google.com/maps/place/?q=place_id:ChIJu6yeCaTfrAcRfb31UenQ2FI;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Ravellas - Food Truck;Hamburgueria;Rua Clóvis de Holanda Calado - Intermares, Cabedelo - PB, 58102-335;5;5;ChIJCQyRIcvdrAcRu26vxSLBThs;https://www.google.com/maps/place/?q=place_id:ChIJCQyRIcvdrAcRu26vxSLBThs;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;PAULISTA BURGER;Hamburgueria;R. Marizeiro - Portal do Poço, Cabedelo - PB, 58106-106;5;2;ChIJl51YE9DfrAcRuBF9yMwZnqg;https://www.google.com/maps/place/?q=place_id:ChIJl51YE9DfrAcRuBF9yMwZnqg;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Eu Quero Burguer;Hamburgueria;Praça Bela Vista de Intermares, Intermares, Cabedelo - PB, 58102-302;3;10;ChIJJcEkMkzfrAcRnRtjQM7OQy0;https://www.google.com/maps/place/?q=place_id:ChIJJcEkMkzfrAcRnRtjQM7OQy0;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Na brasa hambúrgueria;Lanchonete;Av. Pastor José Alves de Oliveira, 511 - Centro, Cabedelo - PB, 58100-222;4.5;15;ChIJS0Cl_7khrQcRXHqZzABLeRg;https://www.google.com/maps/place/?q=place_id:ChIJS0Cl_7khrQcRXHqZzABLeRg;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Piratas Burger;Hamburgueria;Av. Oceano Atlântico, 55 - Intermares, Cabedelo - PB, 58102-252;1;1;ChIJLePNgbbfrAcRx5JgcXhj0i8;https://www.google.com/maps/place/?q=place_id:ChIJLePNgbbfrAcRx5JgcXhj0i8;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
accepted;Burguer Hall;Hamburgueria;R. Maurício de Alençar Cavalcante - bessa, Cabedelo - PB, 58102-552;5;1;ChIJn5l8jiLdrAcRC0sy1cAQjNk;https://www.google.com/maps/place/?q=place_id:ChIJn5l8jiLdrAcRC0sy1cAQjNk;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;food_scope
rejected;Hambúrguer Do Caju | Na Brasa;Hamburgueria;Praça do Caju, Av. Pres. Nilo Peçanha - Bessa, João Pessoa - PB, 58102-586;5;20;ChIJlfyfMnvdrAcRaO_6W8JdwlU;https://www.google.com/maps/place/?q=place_id:ChIJlfyfMnvdrAcRaO_6W8JdwlU;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;outside_cabedelo_or_location_uncertain
already_in_database;Alfa;Hamburgueria;R. Dr. Lima Neto, 2008 - Lot. Nazareth, Cabedelo - PB, 58310-000;;;ChIJdXDpCwDfrAcRdATvNzRIN98;https://www.google.com/maps/place/?q=place_id:ChIJdXDpCwDfrAcRdATvNzRIN98;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Manguinhos Burguer;Hamburgueria;R. Débora Borges Xavier, 29 - Vila Sao Joao, Cabedelo - PB, 58103-405;5;1;ChIJ7714LT_frAcROZGgCaHyb1A;https://www.google.com/maps/place/?q=place_id:ChIJ7714LT_frAcROZGgCaHyb1A;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Home Smash Burger;Hamburgueria;R. Sólon de Lucena, 19 - Vila Sao Joao, Cabedelo - PB, 58100-570;4.4;48;ChIJv390eRbfrAcRXHxRKIdKrf0;https://www.google.com/maps/place/?q=place_id:ChIJv390eRbfrAcRXHxRKIdKrf0;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Obra Fest Verão;Hamburgueria;Av. Oceano Atlântico - Intermares, Cabedelo - PB, 58102-252;;;ChIJx8A1HgDfrAcRvs1SuaCzXN0;https://www.google.com/maps/place/?q=place_id:ChIJx8A1HgDfrAcRvs1SuaCzXN0;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;DAWN BURGUER;Hamburgueria;R. Augusto Firmo Paulo, 51 - Vila Sao Joao, Cabedelo - PB, 58101-015;4.2;45;ChIJadfjewAhrQcRf8d09KL-Gi4;https://www.google.com/maps/place/?q=place_id:ChIJadfjewAhrQcRf8d09KL-Gi4;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Biruta Burger;Hamburgueria;R. Golfo Veneza - Intermares, Cabedelo - PB, 58102-122;;;ChIJ0fBGaf_frAcRbPBUisnQ7L0;https://www.google.com/maps/place/?q=place_id:ChIJ0fBGaf_frAcRbPBUisnQ7L0;hamburgueria Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo;Restaurante;R. Vitorino Cardoso, 908 - Ponta de Campina, Cabedelo - PB, 58101-510;4.4;10742;ChIJdbKCxUTerAcRNmBt0eRrdX8;https://www.google.com/maps/place/?q=place_id:ChIJdbKCxUTerAcRNmBt0eRrdX8;lanchonete Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Oxi Burguer Cabedelo;Hamburgueria;R. Maria das Neves Silva - Ponta de Campina, Cabedelo - PB, 58101-660;5;31;ChIJ-3vOhY7frAcRyc0HXHjB-zo;https://www.google.com/maps/place/?q=place_id:ChIJ-3vOhY7frAcRyc0HXHjB-zo;lanchonete Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Ancoradouro Ponta de Campina;Restaurante;R. Henrique Siqueira, 242 - Ponta de Campina, Cabedelo - PB, 58310-000;3.9;495;ChIJZ2RoyxLfrAcRupeEWBQrnEc;https://www.google.com/maps/place/?q=place_id:ChIJZ2RoyxLfrAcRupeEWBQrnEc;lanchonete Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Praçaí - Intermares;Lanchonete;Av. Oceano Pacífico, s/n - Intermares, Cabedelo - PB, 58310-000;4.5;238;ChIJ1cAVK23erAcRCUpJ50T3ULs;https://www.google.com/maps/place/?q=place_id:ChIJ1cAVK23erAcRCUpJ50T3ULs;lanchonete Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Coffee Cake Açaiteria;Lanchonete;Av. Oceano Atlântico, 422 - Sala, 04 - Intermares, Cabedelo - PB, 58102-252;4.7;24;ChIJJVjoiEDfrAcRFTg4AQg1nHw;https://www.google.com/maps/place/?q=place_id:ChIJJVjoiEDfrAcRFTg4AQg1nHw;lanchonete Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
already_in_database;Chapa Quente Lanches e Refeições;Lanchonete;R. Novo Horizonte, 37 - Jacaré, Cabedelo - PB, 58105-652;4.7;43;ChIJNYcRV8DdrAcR2mIZA8gNQHY;https://www.google.com/maps/place/?q=place_id:ChIJNYcRV8DdrAcR2mIZA8gNQHY;lanchonete Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
rejected;A Ferro Y Fogo Churrasco & Burger Artesanal na Brasa;Restaurante brasileiro;Av. Oceano Atlântico, 1592 - Shopping GetMall - Ponta de Campina, Cabedelo - PB, 58101-650;3.9;39;ChIJNWudC1nfrAcRZp_VOIvsXTQ;https://www.google.com/maps/place/?q=place_id:ChIJNWudC1nfrAcRZp_VOIvsXTQ;lanchonete Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;excluded_category_or_name
rejected;Tapioca Da Cleide- Onda Mar;Lanchonete;Onda Mar Praia Shopping, 58102-120, Av. Mar Vermelho, 357 - Intermares, Cabedelo - PB, 58102-120;4.5;51;ChIJDcsJwQ3erAcR04pQAVkyyEM;https://www.google.com/maps/place/?q=place_id:ChIJDcsJwQ3erAcR04pQAVkyyEM;lanchonete Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;excluded_category_or_name
already_in_database;Big Jack comida de rua com INSPIRAÇÃO texana;Churrascaria;Av. Mar Vermelho, QUADRA 12 - LOTE 01 - Intermares, Cabedelo - PB, 58102-120;4.8;353;ChIJCTY1v6rfrAcRD3ZYZu4I32E;https://www.google.com/maps/place/?q=place_id:ChIJCTY1v6rfrAcRD3ZYZu4I32E;lanchonete Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
accepted;Empadinhas Barnabé - Intermares;Lanchonete;Av. Mar Mediterrâneo - Intermares, Cabedelo - PB, 58102-256;4.5;1029;ChIJaQNSPQ3erAcR5qVhxyOyVfs;https://www.google.com/maps/place/?q=place_id:ChIJaQNSPQ3erAcR5qVhxyOyVfs;lanchonete Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;food_scope
already_in_database;Cibelly Bar & Restaurante;Bar e restaurante de ostras;Rua Luna Pedrosa, 1260 - Poço, Cabedelo - PB, 58101-574;4.1;4295;ChIJ63V170_erAcRZ2vvWZseSgE;https://www.google.com/maps/place/?q=place_id:ChIJ63V170_erAcRZ2vvWZseSgE;lanchonete Cabedelo PB;Ponta de Campina;@-7.0374,-34.8347,15z;already_in_database
