tier,score,platform,restaurantName,sourceUrl,flags,nextAction,restaurantId
green,7,cardapioweb,American Pizza,https://app.cardapioweb.com/american_pizza_,,quick_codex_visual_review_then_import,a81c3a0c-9b26-4a55-bc13-dc8406cbe384
