status;name;type;address;rating;reviews;place_id;google_maps_url;query;area;ll;reason
accepted;Pastelaria Arretada;Pastelaria brasileira;R. Jair Cunha Cavalcanti - Jacaré, Cabedelo - PB, 58105-700;;;ChIJu3uW1J3frAcRSD7yg4vEUJg;https://www.google.com/maps/place/?q=place_id:ChIJu3uW1J3frAcRSD7yg4vEUJg;pastelaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
rejected;Padaria Pandine;Padaria;Av. Mar Vermelho, 357 - Intermares, Cabedelo - PB, 58102-120;4.4;1096;ChIJP6gJ7w3erAcREADxKhazvuY;https://www.google.com/maps/place/?q=place_id:ChIJP6gJ7w3erAcREADxKhazvuY;pastelaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
rejected;Pista de Skate Praça G Menezes;Pista de skate;R. Arthur Santos Viana, 279 - Vila Sao Joao, Cabedelo - PB, 58310-000;4;163;ChIJV9bufG4grQcR-CKQS9WJMCM;https://www.google.com/maps/place/?q=place_id:ChIJV9bufG4grQcR-CKQS9WJMCM;pastelaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;not_clearly_food_establishment
rejected;Padaria Eldorado Intermares;Padaria;Av. Mar Vermelho, 263 - Intermares, Cabedelo - PB, 58102-120;4.3;573;ChIJ8fLcFhXfrAcRa8uPR7mcTcU;https://www.google.com/maps/place/?q=place_id:ChIJ8fLcFhXfrAcRa8uPR7mcTcU;pastelaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
accepted;Pastelle (Pastelaria artesanal);Pastelaria brasileira;R. Raul Seixas - Renascer, Cabedelo - PB, 58108-122;4.8;6;ChIJKdiJIC7drAcRSmw3uvlT1t0;https://www.google.com/maps/place/?q=place_id:ChIJKdiJIC7drAcRSmw3uvlT1t0;pastelaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
already_in_database;Churrascaria do Caicó;Churrascaria;R, Av. Pastor José Alves de Oliveira, 365 - Centro, Cabedelo - PB, 58100-222;4.3;753;ChIJVaKROncgrQcR5lpnht-FotI;https://www.google.com/maps/place/?q=place_id:ChIJVaKROncgrQcR5lpnht-FotI;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
rejected;A Ferro Y Fogo Churrasco & Burger Artesanal na Brasa;Restaurante;Av. Oceano Atlântico, 1592 - Shopping GetMall - Ponta de Campina, Cabedelo - PB, 58101-650;3.9;39;ChIJNWudC1nfrAcRZp_VOIvsXTQ;https://www.google.com/maps/place/?q=place_id:ChIJNWudC1nfrAcRZp_VOIvsXTQ;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
already_in_database;Ilha Dourada Restaurante;Restaurante de frutos do mar;BR -230, R. José Américo de Almeida Filho, s/n - Areia Dourada, Cabedelo - PB, 58101-212;4.2;3161;ChIJ19PDcIXfrAcRzBwfL7gvIIs;https://www.google.com/maps/place/?q=place_id:ChIJ19PDcIXfrAcRzBwfL7gvIIs;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;Bar das Meninas Restaurante;Restaurante de frutos do mar;R. Des. Onaldo N Montenegro, 368 - Vila Sao Joao, Cabedelo - PB, 58109-342;4.2;3174;ChIJodwqQ2kgrQcR4ABUUI60O8Y;https://www.google.com/maps/place/?q=place_id:ChIJodwqQ2kgrQcR4ABUUI60O8Y;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;CTG Saudade Da Querência;Restaurante;R. João Santos Coelho Filho, 125 - Lot. Praia Grande, Cabedelo - PB, 58310-000;4.6;293;ChIJv8vnDLPfrAcR2d01H7Lb744;https://www.google.com/maps/place/?q=place_id:ChIJv8vnDLPfrAcR2d01H7Lb744;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;churrascaria do biu;Churrascaria;R. Carolino Cardoso, 248-328 - Lot. Vitorino Cardoso, Cabedelo - PB, 58310-000;4.2;142;ChIJi2YYOkzerAcRnZgoaC-xOvY;https://www.google.com/maps/place/?q=place_id:ChIJi2YYOkzerAcRnZgoaC-xOvY;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;Restaurante Recanto do Picuí Intermares;Churrascaria;R. Golfo Sidra, 72 - Intermares, Cabedelo - PB, 58310-000;4.5;1267;ChIJ7xU6NRLerAcRpPuWqjv1L7c;https://www.google.com/maps/place/?q=place_id:ChIJ7xU6NRLerAcRpPuWqjv1L7c;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;Skama Bar e Restaurante;Restaurante;Av. Cassiano da Cunha Nóbrega, 18 - Ponta de Matos, Cabedelo - PB, 58100-965;4.2;397;ChIJl-GtFGkgrQcROqBgkhHbHuA;https://www.google.com/maps/place/?q=place_id:ChIJl-GtFGkgrQcROqBgkhHbHuA;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
rejected;Verano Praia Bar;Bar;Av. Pastor José Alves de Oliveira, 848 - Areia Dourada, Cabedelo - PB, 58101-205;4.4;324;ChIJh0FVTwvfrAcRloIZE5Iit7w;https://www.google.com/maps/place/?q=place_id:ChIJh0FVTwvfrAcRloIZE5Iit7w;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;not_clearly_food_establishment
accepted;Restaurante;Churrascaria;R. Cel. José Téles - Vila Sao Joao, Cabedelo - PB, 58100-503;5;1;ChIJ4dEibQAhrQcRtfjKFtmWxZs;https://www.google.com/maps/place/?q=place_id:ChIJ4dEibQAhrQcRtfjKFtmWxZs;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
already_in_database;Caiçara Bar e Restaurante;Restaurante;Praia de, Rua Cassiano, Av. Cassiano da Cunha Nóbrega - Ponta de Matos, Cabedelo - PB, 58100-695;4.7;39;ChIJ6UAYvCohrQcRzW-CciJ0DB0;https://www.google.com/maps/place/?q=place_id:ChIJ6UAYvCohrQcRzW-CciJ0DB0;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo;Restaurante;R. Vitorino Cardoso, 908 - Ponta de Campina, Cabedelo - PB, 58101-510;4.4;10742;ChIJdbKCxUTerAcRNmBt0eRrdX8;https://www.google.com/maps/place/?q=place_id:ChIJdbKCxUTerAcRNmBt0eRrdX8;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
accepted;Meio Quilo;Restaurante self-service;R. Aderbal Piragibe, 13 - Centro, Cabedelo - PB, 58100-110;4.4;160;ChIJhzOrgHIgrQcRTCBeQ_9JM-8;https://www.google.com/maps/place/?q=place_id:ChIJhzOrgHIgrQcRTCBeQ_9JM-8;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Esquina do galeto;Churrascaria;Rua Rosa vieira,245-B praia do poço, Cabedelo - PB;5;1;ChIJW2UlHc_frAcRt9uoQzA6qyY;https://www.google.com/maps/place/?q=place_id:ChIJW2UlHc_frAcRt9uoQzA6qyY;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
already_in_database;Ancoradouro Ponta de Campina;Restaurante;R. Henrique Siqueira, 242 - Ponta de Campina, Cabedelo - PB, 58310-000;3.9;495;ChIJZ2RoyxLfrAcRupeEWBQrnEc;https://www.google.com/maps/place/?q=place_id:ChIJZ2RoyxLfrAcRupeEWBQrnEc;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
accepted;Restaurante Self Sabor;Restaurante self-service;R. Carolino Cardoso, 361 - Lot. Vitorino Cardoso, Cabedelo - PB, 58101-502;5;1;ChIJCauHMEbfrAcRkfIWALUqaWo;https://www.google.com/maps/place/?q=place_id:ChIJCauHMEbfrAcRkfIWALUqaWo;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
already_in_database;Bar e Restaurante Solânense;Restaurante;R. Sólon de Lucena, 364 - Centro, Cabedelo - PB, 58100-570;4.6;77;ChIJr1gT2-chrQcRL1coXnrt0YE;https://www.google.com/maps/place/?q=place_id:ChIJr1gT2-chrQcRL1coXnrt0YE;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
accepted;Churrascaria Do Gaúcho;Restaurante;Ponta de Matos, Cabedelo - PB, 58100-521;;;ChIJF9Ldc20grQcRA89vYj431xM;https://www.google.com/maps/place/?q=place_id:ChIJF9Ldc20grQcRA89vYj431xM;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
already_in_database;Melhor Sabor - Churrascaria e Self-Service;Churrascaria;R. João Clementino Gomes, 638 - Renascer, Cabedelo - PB, 58108-088;4.8;18;ChIJm6UA9qrdrAcR5Z_cuLUAO4k;https://www.google.com/maps/place/?q=place_id:ChIJm6UA9qrdrAcR5Z_cuLUAO4k;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
accepted;Churrascaria do Pernambucano;Restaurante familiar;R. Cleto Campêlo, 613 - Vila Sao Joao, Cabedelo - PB, 58310-000;5;1;ChIJ4WDFCCUhrQcRhMUDpf3hgM8;https://www.google.com/maps/place/?q=place_id:ChIJ4WDFCCUhrQcRhMUDpf3hgM8;churrascaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
already_in_database;Sushiyaki Restaurante;Restaurante japonês;R. Ten. Antônio Pontes, 381 - Ponta de Matos, Cabedelo - PB, 58100-645;4.7;10;ChIJoZsj3b7frAcRjoZUr5Cg7Uw;https://www.google.com/maps/place/?q=place_id:ChIJoZsj3b7frAcRjoZUr5Cg7Uw;comida japonesa Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;Espaço Do Sushi;Restaurante;R. Juarez Távora - Camalaú, Cabedelo - PB, 58310-000;4.2;33;ChIJLZuM-3YgrQcRxc7_zhcQ3Y0;https://www.google.com/maps/place/?q=place_id:ChIJLZuM-3YgrQcRxc7_zhcQ3Y0;comida japonesa Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;Sakê Temakeria Ponta de Campina, Cabedelo;Restaurante japonês;Av. Oceano Atlântico, 1592 - Sl 16 E 17 - Ponta de Campina, Cabedelo - PB, 58310-000;4.7;261;ChIJ2Xj63j_drAcRrllAg3GcmOU;https://www.google.com/maps/place/?q=place_id:ChIJ2Xj63j_drAcRrllAg3GcmOU;comida japonesa Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;Viciados em Sushi;Restaurante japonês;R. Pedro Aleixo Moura, 34 - Centro, Cabedelo - PB, 58100-210;4.4;193;ChIJ_c5MVHEgrQcRB4CuNV0soio;https://www.google.com/maps/place/?q=place_id:ChIJ_c5MVHEgrQcRB4CuNV0soio;comida japonesa Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;A Casa do Temakinho;Restaurante;Av. Mar da Irlanda, 222 - Intermares, Cabedelo - PB, 58310-000;4.9;150;ChIJK77pAsvfrAcRDJoNP1VhTVo;https://www.google.com/maps/place/?q=place_id:ChIJK77pAsvfrAcRDJoNP1VhTVo;comida japonesa Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
rejected;Novo Oriente Intermares;Restaurante de sushi;Av. Mar Vermelho, 35 - Intermares, Cabedelo - PB, 58102-120;4.2;1378;ChIJN9JFAA7erAcR7c6fN6tma_g;https://www.google.com/maps/place/?q=place_id:ChIJN9JFAA7erAcR7c6fN6tma_g;comida japonesa Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
already_in_database;Pipa Sushi & Temakeria;Restaurante de sushi;Av. Mar das Antilhas - Intermares, Cabedelo - PB, 58310-000;4.3;292;ChIJm1Mywg3erAcRAs4OIMpvJqk;https://www.google.com/maps/place/?q=place_id:ChIJm1Mywg3erAcRAs4OIMpvJqk;comida japonesa Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;Sushiyaki Restaurante;Restaurante japonês;R. Ten. Antônio Pontes, 381 - Ponta de Matos, Cabedelo - PB, 58100-645;4.7;10;ChIJoZsj3b7frAcRjoZUr5Cg7Uw;https://www.google.com/maps/place/?q=place_id:ChIJoZsj3b7frAcRjoZUr5Cg7Uw;japones Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;Espaço Do Sushi;Restaurante;R. Juarez Távora - Camalaú, Cabedelo - PB, 58310-000;4.2;33;ChIJLZuM-3YgrQcRxc7_zhcQ3Y0;https://www.google.com/maps/place/?q=place_id:ChIJLZuM-3YgrQcRxc7_zhcQ3Y0;japones Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;Viciados em Sushi;Restaurante japonês;R. Pedro Aleixo Moura, 34 - Centro, Cabedelo - PB, 58100-210;4.4;193;ChIJ_c5MVHEgrQcRB4CuNV0soio;https://www.google.com/maps/place/?q=place_id:ChIJ_c5MVHEgrQcRB4CuNV0soio;japones Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;Sakê Temakeria Ponta de Campina, Cabedelo;Restaurante japonês;Av. Oceano Atlântico, 1592 - Sl 16 E 17 - Ponta de Campina, Cabedelo - PB, 58310-000;4.7;261;ChIJ2Xj63j_drAcRrllAg3GcmOU;https://www.google.com/maps/place/?q=place_id:ChIJ2Xj63j_drAcRrllAg3GcmOU;japones Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;A Casa do Temakinho;Restaurante;Av. Mar da Irlanda, 222 - Intermares, Cabedelo - PB, 58310-000;4.9;150;ChIJK77pAsvfrAcRDJoNP1VhTVo;https://www.google.com/maps/place/?q=place_id:ChIJK77pAsvfrAcRDJoNP1VhTVo;japones Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;Pipa Sushi & Temakeria;Restaurante de sushi;Av. Mar das Antilhas - Intermares, Cabedelo - PB, 58310-000;4.3;292;ChIJm1Mywg3erAcRAs4OIMpvJqk;https://www.google.com/maps/place/?q=place_id:ChIJm1Mywg3erAcRAs4OIMpvJqk;japones Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
rejected;Novo Oriente Intermares;Restaurante de sushi;Av. Mar Vermelho, 35 - Intermares, Cabedelo - PB, 58102-120;4.2;1378;ChIJN9JFAA7erAcR7c6fN6tma_g;https://www.google.com/maps/place/?q=place_id:ChIJN9JFAA7erAcR7c6fN6tma_g;japones Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
already_in_database;Tapiocaria do Dinho;Restaurante;Av. Ambrósio Miranda de Araújo - Renascer, Cabedelo - PB, 58033-455;4.6;154;ChIJZyUKWFjdrAcRuY-QSDtiyL8;https://www.google.com/maps/place/?q=place_id:ChIJZyUKWFjdrAcRuY-QSDtiyL8;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
accepted;Tapioca Sabor Natural;Restaurante;R. Dr. João Mata, 25 - Vila Sao Joao, Cabedelo - PB, 58310-000;5;1;ChIJ9QK8THIgrQcRvo8cmxxpnWg;https://www.google.com/maps/place/?q=place_id:ChIJ9QK8THIgrQcRvo8cmxxpnWg;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
rejected;Tapioca Da Cleide- Onda Mar;Lanchonete;Onda Mar Praia Shopping, 58102-120, Av. Mar Vermelho, 357 - Intermares, Cabedelo - PB, 58102-120;4.5;51;ChIJDcsJwQ3erAcR04pQAVkyyEM;https://www.google.com/maps/place/?q=place_id:ChIJDcsJwQ3erAcR04pQAVkyyEM;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
accepted;Tapiocaria da moça;Lanchonete;Na, Juarez Távora, praça padre cicero - Camalaú, Cabedelo - PB, 58328-000;3;2;ChIJvdD_Pj4hrQcRy4Mgdq9GZi4;https://www.google.com/maps/place/?q=place_id:ChIJvdD_Pj4hrQcRy4Mgdq9GZi4;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
already_in_database;Tapiocaria da zeti;Lanchonete;Av. Pôr do Sol, Cabedelo - PB, 58310-000;5;20;ChIJYwNhcVnfrAcRJ4jZPLua8uw;https://www.google.com/maps/place/?q=place_id:ChIJYwNhcVnfrAcRJ4jZPLua8uw;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
rejected;Panificadora Interpão;Padaria;Av. Pastor José Alves de Oliveira, 229 - Vila Sao Joao, Cabedelo - PB, 58310-000;4.4;310;ChIJRToIKKwhrQcRiu88YL4MkcA;https://www.google.com/maps/place/?q=place_id:ChIJRToIKKwhrQcRiu88YL4MkcA;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
rejected;Sertão Raiz - Box 33;Loja de produtos naturais;Mercado Público de, R. Elizabeth Alves Galvão, Box 33 - Vila Sao Joao, Cabedelo - PB, 58100-140;5;2;ChIJNWzDDikhrQcRVz-jB83y8Cw;https://www.google.com/maps/place/?q=place_id:ChIJNWzDDikhrQcRVz-jB83y8Cw;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
already_in_database;Tia Graça Cafeteria e Doceria;Cafeteria;R. Golfo da China, 326 - Intermares, Cabedelo - PB, 58310-000;4.5;67;ChIJV8XbnLXfrAcRTzFbB-0OVFg;https://www.google.com/maps/place/?q=place_id:ChIJV8XbnLXfrAcRTzFbB-0OVFg;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
rejected;Tapiocaria Tambau;Lanchonete;Av. Sen. Ruy Carneiro, 17 - Manaíra, João Pessoa - PB, 58039-181;4.6;167;ChIJCTDizSPdrAcREkvCI1z9gU0;https://www.google.com/maps/place/?q=place_id:ChIJCTDizSPdrAcREkvCI1z9gU0;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;outside_cabedelo_or_location_uncertain
accepted;Tapiocaria da Edna Paraiba;Lanchonete;R. Praia do Jacaré - Jacaré, Cabedelo - PB, 58310-000;3.5;8;ChIJUY5qWRvfrAcRK8-qD7N9ni4;https://www.google.com/maps/place/?q=place_id:ChIJUY5qWRvfrAcRK8-qD7N9ni4;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Bonitinha das tapiocas;Café;Av. Pôr do Sol, Cabedelo - PB, 58310-000;4.2;9;ChIJ5WIHvhrfrAcRFwG3RLaJgCA;https://www.google.com/maps/place/?q=place_id:ChIJ5WIHvhrfrAcRFwG3RLaJgCA;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
already_in_database;Rainha da tapioca;Cafeteria;R. Milton Macedo da Cruz - Lot. Oceania, Cabedelo - PB, 58105-565;;;ChIJ93ysPw3frAcRBYFSISTdBS4;https://www.google.com/maps/place/?q=place_id:ChIJ93ysPw3frAcRBYFSISTdBS4;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;Praçaí - Intermares;Lanchonete;Av. Oceano Pacífico, s/n - Intermares, Cabedelo - PB, 58310-000;4.5;238;ChIJ1cAVK23erAcRCUpJ50T3ULs;https://www.google.com/maps/place/?q=place_id:ChIJ1cAVK23erAcRCUpJ50T3ULs;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;Chié artesanato e comedoria;Café;R. Praia do Jacaré - Intermares, Cabedelo - PB, 58310-000;4;40;ChIJTwa4MA_frAcR4t0Vizs3ozY;https://www.google.com/maps/place/?q=place_id:ChIJTwa4MA_frAcR4t0Vizs3ozY;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
rejected;TreeHouse Bar Lounge - Por do sol João Pessoa;Bar;R. Pôr do Sol, s/n, Cabedelo - PB, 58310-000;4.5;1125;ChIJ33JsoxverAcRwnzfHW9fJTI;https://www.google.com/maps/place/?q=place_id:ChIJ33JsoxverAcRwnzfHW9fJTI;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
rejected;Supermercado Assis;Supermercado;R. João Vitaliano, 39 - Camalaú, Cabedelo - PB, 58310-000;4.3;1794;ChIJ0cBL53EgrQcRzMAuzIdb_4I;https://www.google.com/maps/place/?q=place_id:ChIJ0cBL53EgrQcRzMAuzIdb_4I;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
rejected;Ralacoko Tapiocaria - João Pessoa;Cafeteria;Av. Arthur Monteiro de Paiva, 425 - Bessa, João Pessoa - PB, 58035-010;4;62;ChIJg73doTvdrAcRYQwQ1CbwgiM;https://www.google.com/maps/place/?q=place_id:ChIJg73doTvdrAcRYQwQ1CbwgiM;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;outside_cabedelo_or_location_uncertain
already_in_database;Sax Café - Por do Sol da Praia do Jacaré Cabedelo/PB;Restaurante;Pôr do Sol, R. Praia do Jacaré, Cabedelo - PB, 58310-000;4.5;102;ChIJ42uw2z3frAcRpvqGhKXp_LM;https://www.google.com/maps/place/?q=place_id:ChIJ42uw2z3frAcRpvqGhKXp_LM;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
rejected;Mercado Público de Cabedelo;Mercado;R. Elizabeth Alves Galvão - Vila Sao Joao, Cabedelo - PB, 58310-000;4;2563;ChIJcdlFQXIgrQcRdvr3iVM-Uu0;https://www.google.com/maps/place/?q=place_id:ChIJcdlFQXIgrQcRdvr3iVM-Uu0;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
already_in_database;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo;Restaurante;R. Vitorino Cardoso, 908 - Ponta de Campina, Cabedelo - PB, 58101-510;4.4;10742;ChIJdbKCxUTerAcRNmBt0eRrdX8;https://www.google.com/maps/place/?q=place_id:ChIJdbKCxUTerAcRNmBt0eRrdX8;tapiocaria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
already_in_database;La casa de pastel e La Pizza Premium;Pastelaria brasileira;Rua por trás do Campo Municipal, R. Primo José Viana, 463 - Centro, Cabedelo - PB, 58100-521;4.1;261;ChIJYSxGk8ghrQcRk9Nz0uySHBE;https://www.google.com/maps/place/?q=place_id:ChIJYSxGk8ghrQcRk9Nz0uySHBE;esfiharia Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;already_in_database
accepted;ESFIELDS;Delivery;Av. Oceano Atlântico - Ponta de Campina, Cabedelo - PB, 58101-650;4.4;12;ChIJDwCxzV7frAcR4SxYIDnucFw;https://www.google.com/maps/place/?q=place_id:ChIJDwCxzV7frAcR4SxYIDnucFw;esfiharia Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
