restaurant_id;restaurant_name;query;selected;tier;score;platform;source;title;link;flags
9488d27a-7737-4c86-b059-0e16a6fb049d;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo Ponta de Campina R. Vitorino Cardoso (83) 99408-6293 Cabedelo PB cardapio pedido delivery;yes;red;42;map;organic;Lovina in Cabedelo - PB, Brazil;https://maps.apple.com/place?place-id=IF8DDAE3601ACC36F;map_not_direct_menu
9488d27a-7737-4c86-b059-0e16a6fb049d;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo Ponta de Campina R. Vitorino Cardoso (83) 99408-6293 Cabedelo PB cardapio pedido delivery;;red;36;tripadvisor;organic;Lovina Ponta de Campina - Restaurantes: Cabedelo;https://tripadvisor.com.br/Restaurant_Review-g793398-d4460872-Reviews-Lovina_Ponta_de_Campina-Cabedelo_State_of_Paraiba.html;
9488d27a-7737-4c86-b059-0e16a6fb049d;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo Ponta de Campina R. Vitorino Cardoso (83) 99408-6293 Cabedelo PB cardapio pedido delivery;;red;30;cabedelo.pb.gov.br;organic;Lovina Tropical Bar e Restaurante | Prefeitura de Cabedelo;https://cabedelo.pb.gov.br/ondecomer/lovina-tropical-bar-e-restaurante;
9488d27a-7737-4c86-b059-0e16a6fb049d;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo Ponta de Campina R. Vitorino Cardoso (83) 99408-6293 Cabedelo PB cardapio pedido delivery;;red;24;youtube.com;organic;LOVINA BAR E A NOVA ORLA DA PRAIA PONTA DE ...;https://youtube.com/watch?v=QQp71BtnlUc;
9488d27a-7737-4c86-b059-0e16a6fb049d;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo Ponta de Campina R. Vitorino Cardoso (83) 99408-6293 Cabedelo PB cardapio pedido delivery;;red;24;moovitapp.com;organic;Veja Lovina Tropical Bar & Restaurante, Cabedelo, no mapa;https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-Lovina_Tropical_Bar_Restaurante-Joao_Pessoa-site_19293254-1622;
9488d27a-7737-4c86-b059-0e16a6fb049d;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo Ponta de Campina R. Vitorino Cardoso (83) 99408-6293 Cabedelo PB cardapio pedido delivery;;red;8;execut.com.br;organic;Lovina Ponta de Campina;https://execut.com.br/experiencias/lovina-ponta-de-campina;city_not_confirmed
9488d27a-7737-4c86-b059-0e16a6fb049d;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo Ponta de Campina R. Vitorino Cardoso (83) 99408-6293 Cabedelo PB cardapio pedido delivery;;red;8;wanderboat.ai;organic;Lovina Tropical Restaurant - R. Vitorino Cardoso, 908;https://wanderboat.ai/restaurants/brazil/regi%C3%A3o-geogr%C3%A1fica-imediata-de-jo%C3%A3o-pessoa/lovina-tropical-restaurant/HjyAcmKeTAKgR84JtF13Og;city_not_confirmed
9488d27a-7737-4c86-b059-0e16a6fb049d;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo Ponta de Campina R. Vitorino Cardoso (83) 99408-6293 Cabedelo PB cardapio pedido delivery;;red;6;instagram;organic;"Lovina Ponta de Campina on Instagram: ""Procurando onde ...";https://instagram.com/reel/CawsnoPjejQ;instagram_reel_not_profile|instagram_profile_not_canonicalizable
acb457db-a5d7-408e-a3b5-c9cfb3caff7b;Cibelly Bar & Restaurante;Cibelly Bar & Restaurante Poço Rua Luna Pedrosa (83) 99982-5668 Cabedelo PB cardapio pedido delivery;yes;yellow;75;instagram;organic;Cibelly Bar & Restaurante (@cibellybar) · Cabedelo, PB;https://instagram.com/cibellybar/?hl=pt-br;
acb457db-a5d7-408e-a3b5-c9cfb3caff7b;Cibelly Bar & Restaurante;Cibelly Bar & Restaurante Poço Rua Luna Pedrosa (83) 99982-5668 Cabedelo PB cardapio pedido delivery;;red;42;cabedelo.pb.gov.br;organic;Cibelly Bar e Restaurante | Prefeitura de Cabedelo;https://cabedelo.pb.gov.br/ondecomer/cibelly-bar-e-restaurante;
acb457db-a5d7-408e-a3b5-c9cfb3caff7b;Cibelly Bar & Restaurante;Cibelly Bar & Restaurante Poço Rua Luna Pedrosa (83) 99982-5668 Cabedelo PB cardapio pedido delivery;;red;36;tripadvisor;organic;CIBELLY BAR & RESTAURANTE, Cabedelo;https://tripadvisor.com.br/Restaurant_Review-g793398-d7241467-Reviews-Cibelly_Bar_Restaurante-Cabedelo_State_of_Paraiba.html;
acb457db-a5d7-408e-a3b5-c9cfb3caff7b;Cibelly Bar & Restaurante;Cibelly Bar & Restaurante Poço Rua Luna Pedrosa (83) 99982-5668 Cabedelo PB cardapio pedido delivery;;red;30;facebook;organic;Cibelly Bar & Restaurante | Cabedelo PB;https://facebook.com/Cibellybar/?locale=pt_BR;
acb457db-a5d7-408e-a3b5-c9cfb3caff7b;Cibelly Bar & Restaurante;Cibelly Bar & Restaurante Poço Rua Luna Pedrosa (83) 99982-5668 Cabedelo PB cardapio pedido delivery;;red;30;vendaagora.com;organic;Cibelly Bar & Restaurante - CABEDELO - PB;https://vendaagora.com/cibellybar;
acb457db-a5d7-408e-a3b5-c9cfb3caff7b;Cibelly Bar & Restaurante;Cibelly Bar & Restaurante Poço Rua Luna Pedrosa (83) 99982-5668 Cabedelo PB cardapio pedido delivery;;red;30;mocadaqueagita.com;organic;Cibelly's Bar e Restaurante;https://mocadaqueagita.com/cibellys-bar-e-restaurante;
acb457db-a5d7-408e-a3b5-c9cfb3caff7b;Cibelly Bar & Restaurante;Cibelly Bar & Restaurante Poço Rua Luna Pedrosa (83) 99982-5668 Cabedelo PB cardapio pedido delivery;;red;30;paraibacriativa.com.br;organic;Cibelly Mar;https://paraibacriativa.com.br/artista/cibelly-mar;
acb457db-a5d7-408e-a3b5-c9cfb3caff7b;Cibelly Bar & Restaurante;Cibelly Bar & Restaurante Poço Rua Luna Pedrosa (83) 99982-5668 Cabedelo PB cardapio pedido delivery;;red;12;instagram;organic;Cibelly Bar & Restaurante on Instagram;https://instagram.com/reel/C6g1dFyrC9m;instagram_reel_not_profile|instagram_profile_not_canonicalizable
0076b4c5-2d07-416e-a1ac-3ed9e83e02e5;Gigante Do Mar Beach;Gigante Do Mar Beach Camboinha Av. Max Zagel (83) 99995-2504 Cabedelo PB cardapio pedido delivery;yes;yellow;83;instagram;organic;gigantedomaroficial • Instagram photos and videos;https://instagram.com/gigantedomaroficial;
0076b4c5-2d07-416e-a1ac-3ed9e83e02e5;Gigante Do Mar Beach;Gigante Do Mar Beach Camboinha Av. Max Zagel (83) 99995-2504 Cabedelo PB cardapio pedido delivery;;yellow;58;cabedelo.pb.gov.br;organic;Gigante Do Mar Beach | Prefeitura de Cabedelo;https://cabedelo.pb.gov.br/ondecomer/gigante-do-mar-beach;
0076b4c5-2d07-416e-a1ac-3ed9e83e02e5;Gigante Do Mar Beach;Gigante Do Mar Beach Camboinha Av. Max Zagel (83) 99995-2504 Cabedelo PB cardapio pedido delivery;;yellow;56;tripadvisor;organic;GIGANTE DO MAR, Cabedelo - Cardápio, Preços & ...;https://tripadvisor.com.br/Restaurant_Review-g793398-d3727884-Reviews-Gigante_do_Mar-Cabedelo_State_of_Paraiba.html;
0076b4c5-2d07-416e-a1ac-3ed9e83e02e5;Gigante Do Mar Beach;Gigante Do Mar Beach Camboinha Av. Max Zagel (83) 99995-2504 Cabedelo PB cardapio pedido delivery;;red;28;execut.com.br;organic;Gigante Do Mar Bar e Restaurante;https://execut.com.br/experiencias/gigante-do-mar-bar-e-restaurante;city_not_confirmed
0076b4c5-2d07-416e-a1ac-3ed9e83e02e5;Gigante Do Mar Beach;Gigante Do Mar Beach Camboinha Av. Max Zagel (83) 99995-2504 Cabedelo PB cardapio pedido delivery;;red;28;paraibatotal.com.br;organic;Bar pé na areia: Gigante do mar;https://paraibatotal.com.br/2023/01/24/bar-pe-na-areia-gigante-do-mar;city_not_confirmed
0076b4c5-2d07-416e-a1ac-3ed9e83e02e5;Gigante Do Mar Beach;Gigante Do Mar Beach Camboinha Av. Max Zagel (83) 99995-2504 Cabedelo PB cardapio pedido delivery;;red;24;happycow.net;organic;Gigante do Mar Beach - Joao Pessoa Restaurant;https://happycow.net/reviews/gigante-do-mar-beach-joao-pessoa-456765;city_not_confirmed
0076b4c5-2d07-416e-a1ac-3ed9e83e02e5;Gigante Do Mar Beach;Gigante Do Mar Beach Camboinha Av. Max Zagel (83) 99995-2504 Cabedelo PB cardapio pedido delivery;;red;20;instagram;organic;Praia de Camboinha e o Bar Gigante do Mar - a praia está ...;https://instagram.com/reel/DE758W5RTUj;instagram_reel_not_profile|instagram_profile_not_canonicalizable
0076b4c5-2d07-416e-a1ac-3ed9e83e02e5;Gigante Do Mar Beach;Gigante Do Mar Beach Camboinha Av. Max Zagel (83) 99995-2504 Cabedelo PB cardapio pedido delivery;;red;20;instagram;organic;Tínhamos que vir conhecer o Gigante do Mar, o restaurante ...;https://instagram.com/reel/DGbKOfhpapK;instagram_reel_not_profile|instagram_profile_not_canonicalizable
8162456c-2817-4a8a-bbab-aa875c29419e;Bar das Meninas Restaurante;Bar das Meninas Restaurante Vila Sao Joao R. Des. Onaldo N Montenegro (83) 98715-5110 Cabedelo PB cardapio pedido delivery;yes;yellow;75;instagram;organic;Meninas Bar e Restaurante (@meninasbar) · Cabedelos, PB;https://instagram.com/meninasbar;
8162456c-2817-4a8a-bbab-aa875c29419e;Bar das Meninas Restaurante;Bar das Meninas Restaurante Vila Sao Joao R. Des. Onaldo N Montenegro (83) 98715-5110 Cabedelo PB cardapio pedido delivery;;yellow;70;menudino;organic;Delivery de Bar em João Pessoa;https://menudino.com/delivery/joao-pessoa-pb/bar;brand_not_confirmed|city_not_confirmed
8162456c-2817-4a8a-bbab-aa875c29419e;Bar das Meninas Restaurante;Bar das Meninas Restaurante Vila Sao Joao R. Des. Onaldo N Montenegro (83) 98715-5110 Cabedelo PB cardapio pedido delivery;;yellow;48;tripadvisor;organic;Bar das Meninas - Restaurantes: Cabedelo;https://tripadvisor.com.br/Restaurant_Review-g793398-d5973028-Reviews-Bar_das_Meninas-Cabedelo_State_of_Paraiba.html;
