restaurant_id;restaurant_name;query;selected;tier;score;platform;source;title;link;flags
e6fc253f-7f28-47f8-891f-df98848adda0;Center Pizza Cabedelo;Center Pizza Cabedelo Centro R. Duque de Caxias (83) 98629-0531 Cabedelo PB Instagram;yes;yellow;114;instagram;derived_instagram_handle;Instagram profile @centerpizza_cabedelo;https://instagram.com/centerpizza_cabedelo;
e6fc253f-7f28-47f8-891f-df98848adda0;Center Pizza Cabedelo;Center Pizza Cabedelo Centro R. Duque de Caxias (83) 98629-0531 Cabedelo PB Instagram;;yellow;51;instagram;organic;Sua confraternização é na @centerpizza_cabedelo ❤️ ...;https://instagram.com/reel/DSTcVomjr-P;instagram_reel_not_profile|instagram_profile_not_canonicalizable
e6fc253f-7f28-47f8-891f-df98848adda0;Center Pizza Cabedelo;Center Pizza Cabedelo Centro R. Duque de Caxias (83) 98629-0531 Cabedelo PB Instagram;;yellow;51;instagram;organic;E o tão esperado dia será hoje, e você é nosso convidado. ...;https://instagram.com/p/DKC9YNsJ6rG;instagram_p_not_profile|instagram_profile_not_canonicalizable
e6fc253f-7f28-47f8-891f-df98848adda0;Center Pizza Cabedelo;Center Pizza Cabedelo Centro R. Duque de Caxias (83) 98629-0531 Cabedelo PB Instagram;;red;36;tripadvisor;organic;CENTER PIZZA, Cabedelo - Comentários de Restaurantes ...;https://tripadvisor.com.br/Restaurant_Review-g793398-d34286682-Reviews-Center_Pizza-Cabedelo_State_of_Paraiba.html;
e6fc253f-7f28-47f8-891f-df98848adda0;Center Pizza Cabedelo;Center Pizza Cabedelo Centro R. Duque de Caxias (83) 98629-0531 Cabedelo PB Instagram;;red;16;instagram;derived_instagram_handle;Instagram profile @oz;https://instagram.com/oz;brand_not_confirmed|derived_handle_brand_not_confirmed
e6fc253f-7f28-47f8-891f-df98848adda0;Center Pizza Cabedelo;Center Pizza Cabedelo Centro R. Duque de Caxias (83) 98629-0531 Cabedelo PB Instagram;;red;3;instagram;organic;Aqui vc encontra a melhor pizza Artesanal da regiao! Vem ...;https://instagram.com/p/DKLAGp8hKuv;instagram_p_not_profile|brand_not_confirmed|instagram_profile_not_canonicalizable
e6fc253f-7f28-47f8-891f-df98848adda0;Center Pizza Cabedelo;Center Pizza Cabedelo Centro R. Duque de Caxias (83) 98629-0531 Cabedelo PB Instagram;;red;3;instagram;organic;Melhor pizza ! . Estamos na Rua da Enseada 1215, Ponta de ...;https://instagram.com/reel/DDDV2FcB0e4;instagram_reel_not_profile|brand_not_confirmed|instagram_profile_not_canonicalizable
e6fc253f-7f28-47f8-891f-df98848adda0;Center Pizza Cabedelo;Center Pizza Cabedelo Centro R. Duque de Caxias (83) 98629-0531 Cabedelo PB Instagram;;red;3;instagram;organic;Na Pizza do Paulinho, cada detalhe é pensado pra entregar ...;https://instagram.com/reel/DOROznjDpfT;instagram_reel_not_profile|brand_not_confirmed|instagram_profile_not_canonicalizable
ecac91e3-52c0-4780-9867-6b3b1d096089;I love burguer;I love burguer Vila Sao Joao Praça Getúlio Vargas (83) 99311-5016 Cabedelo PB Instagram;;green;130;anota_ai;organic;I LOVE BURGUER | Delivery em Cabedelo | Pedido online;https://pedido.anota.ai/loja/i-love-burguer-8;
ecac91e3-52c0-4780-9867-6b3b1d096089;I love burguer;I love burguer Vila Sao Joao Praça Getúlio Vargas (83) 99311-5016 Cabedelo PB Instagram;yes;yellow;124;instagram;organic;I ❤ Burguer (@iloveburguerpb);https://instagram.com/iloveburguerpb;city_not_confirmed
